player_id,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh
00-0022803,2019,REG,91,147,1042.0,6,5.0,5.0,44.0,2,1,1199.0,417.0,47.0,-6.980309834191953,0,3.5115110256145674,0.15826113469359188,4,7.0,0,1.0,0.0,1.0,-0.7642815816798247,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,54.38,54.38,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14757123473541384
00-0022824,2019,REG,1,1,26.0,0,0.0,0.0,0.0,0,0,26.0,0.0,1.0,4.240687240380794,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.04,1.04,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009411764705882354
00-0022824,2020,REG,1,1,26.0,0,0.0,0.0,0.0,0,0,14.0,12.0,1.0,4.014011434279382,0,1.8571428571428572,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.04,1.04,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008075788165864265
00-0022824,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,1.0,0.0,0.0,-2.512074172787834,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0022921,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,73,107,835.0,4,1.0,1.0,830.0,396.0,38.0,5.661356601384164,0,24.159582870270285,3.1974660756772044,3.232058237573144,7.058639879817007,0.0,105.5,178.5,16,0.19419237749546278,0.19870720612880058,0.2053941908713693,0.45025433114623464,0.21818656911418866,0.2,0.21839080459770116,0.21649484536082475,0.20909328455709433,0.21454925529135094,1.515426497277677,0.12999024162891973
00-0022921,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,54,72,409.0,1,0.0,0.0,432.0,185.0,25.0,-1.7713509171222093,0,13.063869093979747,2.073076236474471,1.515949347895749,4.170778898238731,0.0,46.9,100.9,13,0.15157894736842106,0.11389401529132613,0.1195862960568843,0.3184836332856925,0.11466218110456966,0.043478260869565216,0.1404494382022472,0.12935323383084577,0.07907022098706744,0.10042539705756878,0.8610526315789474,0.07590575349061146
00-0022924,2019,REG,35,62,351.0,0,1.0,2.0,7.0,1,0,576.0,193.0,14.0,-13.165258370914653,0,1.2692240627724498,-0.09330683169975976,1,7.0,0,0.0,0.0,0.0,0.03243474895134568,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12.74,12.74,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08778941565600881
00-0022924,2020,REG,399,608,3803.0,33,10.0,13.0,118.0,2,0,4225.0,1956.0,193.0,55.11086141312222,2,13.850798052502867,1.4792242628770276,25,11.0,0,3.0,1.0,3.0,-19.628475091041764,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,267.22,267.22,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18527609063427353
00-0022924,2021,REG,390,605,3740.0,22,10.0,38.0,239.0,11,5,4069.0,1932.0,188.0,-44.58255300954863,2,15.35868853643637,0.9369653447037287,20,5.0,1,0.0,0.0,3.0,-1.9794034281343813,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,218.1,218.1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16407131573008352
00-0022942,2019,REG,390,591,4615.0,23,20.0,34.0,222.0,5,2,5047.0,2154.0,217.0,67.68109725720754,1,15.809967435634514,2.1772752003917786,12,29.0,0,3.0,1.0,2.0,-10.250968564127106,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,235.5,235.5,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16174228375983846
00-0022942,2020,REG,369,543,4169.0,24,11.0,19.0,118.0,2,1,3888.0,2226.0,200.0,104.33805718987293,1,17.83661011441691,2.252025191828626,18,-8.0,0,0.0,0.0,0.0,-10.118697630008683,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,239.96,239.96,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159268305633728
00-0022943,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,17,24,173.0,0,0.0,0.0,214.0,83.0,9.0,10.201868154256768,0,9.383070456113934,0.6258784225773292,0.7629468006113211,1.4728803942939186,0.0,17.3,34.3,9,0.0670391061452514,0.07762060210373595,0.08081791626095423,0.16265514090086586,0.07737030411449015,0.0,0.08411214953271028,0.075,0.03868515205724508,0.06189624329159213,0.48324022346368717,0.04397774187758032
00-0023436,2020,REG,168,252,1582.0,6,8.0,22.0,139.0,1,0,1286.0,949.0,74.0,-32.68786900252314,0,10.486933411429174,0.3254890042975778,10,3.0,0,1.0,0.0,0.0,-6.434063424385386,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,71.58,71.58,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11597913088564113
00-0023459,2019,REG,353,569,4002.0,26,4.0,36.0,284.0,3,3,5006.0,2020.0,189.0,57.70745093267907,2,13.523566391199427,1.750913828202606,46,183.0,1,1.0,1.0,9.0,-0.8270631845766241,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,278.38,278.38,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1917376091688018
00-0023459,2020,REG,372,526,4299.0,48,5.0,20.0,182.0,1,1,4135.0,2248.0,216.0,186.2518480531837,0,17.374026061954453,3.555300860147336,38,149.0,3,3.0,1.0,15.0,2.940303419716656,0,1,1,-6.0,0,0.0,0.0,-4.0,-2.0,0.0,-1.355170501046814,0,0.0,0.03333333333333333,-0.01444043321299639,0.03989169675090253,0.0,382.26,383.26,16,0.0019011406844106464,-0.0009673518742442564,-0.0008896797153024911,0.0020778295272205647,-0.0013956734124214933,0.0,0.0,0.0,-0.0006978367062107466,-0.0011165387299371947,-0.011406844106463879,0.2192989483080233
00-0023459,2021,REG,366,531,4115.0,37,4.0,30.0,188.0,1,0,4084.0,2177.0,213.0,129.76606195780067,0,16.83842883558605,2.84116520492683,33,101.0,3,2.0,0.0,10.0,5.831224214693066,0,1,1,-4.0,0,0.0,0.0,-4.0,0.0,0.0,-1.2434462904930115,0,0.0,0.03225806451612903,-0.011299435028248588,0.04047749225441954,0.0,332.3,333.3,16,0.0017889087656529517,-0.0009287206872533086,0.0,0.001940386598676781,-0.0009225092250922509,0.0,0.0,0.0,-0.00046125461254612545,-0.0007380073800738007,-0.007155635062611807,0.20729674594487016
00-0023500,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,166,599.0,2,0.0,0.0,30.0,-32.828230663755676,0,13,16,100.0,0,0.0,0.0,14.0,88.0,5.0,1.1109304146375507,0,8.166666666666668,0.4981116504158366,0.08088675390480396,0.8037882033571178,0.0,81.9,94.9,15,0.03285420944558522,0.0032043945983062485,0.061495457721872815,0.05184482984702282,0.030599755201958383,0.0,0.032467532467532464,0.028901734104046242,0.015299877600979192,0.02447980416156671,0.2053388090349076,0.08003575886381271
00-0023500,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,187,653.0,2,1.0,1.0,32.0,-41.30601822136877,0,16,19,89.0,0,0.0,0.0,34.0,73.0,3.0,0.43420873383384384,0,16.928571428571427,0.6321398684265216,0.1301008130956522,1.039280371806739,0.0,84.2,100.2,15,0.04086021505376344,0.008489388264669164,0.05383480825958702,0.0680818331923805,0.03123903123903124,0.0,0.022727272727272728,0.02040816326530612,0.01561951561951562,0.024991224991224994,0.1913978494623656,0.10090024771917104
00-0023534,2019,REG,0,1,0.0,0,0.0,0.0,0.0,0,0,4.0,0.0,0.0,-2.3052910679834895,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0023564,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,17,66.0,0,0.0,0.0,3.0,-4.897604307479924,1,6,10,24.0,0,0.0,0.0,15.0,25.0,1.0,-4.460892850045248,0,-3.333333333333333,0.2555269789312342,0.051477912938618746,0.4193250074538845,0.0,11.0,17.0,6,0.045871559633027525,0.007991475759190196,0.04672897196261682,0.07520052005689344,0.01696113074204947,0.0,0.013888888888888888,0.012048192771084338,0.008480565371024734,0.013568904593639575,0.11009174311926606,0.03076366268548679
00-0023682,2019,REG,311,502,3529.0,20,13.0,40.0,209.0,3,1,4513.0,1239.0,182.0,25.316553993446195,1,11.998283325615045,1.2808361283932268,54,243.0,4,5.0,1.0,15.0,3.4864561166581076,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,241.46,241.46,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19391573908993076
00-0023682,2020,REG,183,267,2091.0,13,8.0,14.0,65.0,2,0,2080.0,855.0,106.0,46.58721821586509,2,9.150339742389269,1.600968603230088,30,151.0,2,0.0,0.0,12.0,3.8398383966476963,1,1,1,0.0,0,0.0,0.0,-4.0,4.0,0.0,-1.531613102182746,0,0.0,0.05,-0.027777777777777776,0.055555555555555566,0.0,152.74,153.74,9,0.003215434083601286,-0.0016970725498515061,0.0042417815482502655,0.0034654930855207247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1922038305745862
00-0023682,2021,REG,3,6,13.0,0,0.0,1.0,2.0,1,0,9.0,6.0,0.0,-4.27462314258315,0,1.4444444444444444,-0.06532716211840665,1,2.0,0,0.0,0.0,0.0,-1.195524337576888,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.72,0.72,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013457943925233645
00-0024221,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,10,19,123.0,1,0.0,0.0,131.0,80.0,4.0,-8.927586178603054,0,3.732731729055258,0.5199830548667759,0.5175606641123882,1.1422670471788354,0.0,18.3,28.3,4,0.125,0.12417061611374408,0.14311270125223613,0.2868364928909953,0.11420612813370473,0.14285714285714285,0.07547169811320754,0.08333333333333333,0.1285316354954238,0.11993633107839236,0.8092105263157895,0.08584081533608348
00-0024243,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,15,19,156.0,1,0.0,0.0,109.0,82.0,8.0,5.955226726393448,0,9.577777777777778,0.5834760876963156,0.38860629868480734,1.1472385406238386,0.0,21.6,36.6,12,0.04308390022675737,0.028158098682510978,0.05518169582772544,0.08715232928614484,0.050731707317073174,0.05263157894736842,0.05442176870748299,0.05421686746987952,0.051681643132220796,0.05111168164313223,0.35374149659863946,0.03340940209949795
00-0024243,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,10,17,107.0,3,0.0,0.0,111.0,57.0,6.0,3.913446376565844,0,13.05903361344538,0.5577619507202214,0.4267566051950219,1.1353725497168472,0.0,28.7,38.7,10,0.053125,0.04249617151607963,0.04241071428571429,0.1136844372128637,0.040870893812070284,0.1,0.045454545454545456,0.05555555555555555,0.07043544690603515,0.052696715049656236,0.334375,0.03634075799121061
00-0024243,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,23,28,214.0,0,1.0,0.0,103.0,144.0,10.0,8.630607974133454,0,23.44253971834617,0.8410748683637678,0.41284962693334604,1.5506070413989939,0.0,21.400000000000002,44.400000000000006,13,0.0611353711790393,0.029881055990716564,0.07907742998352553,0.1156079015611322,0.0644966847498493,0.0,0.057803468208092484,0.05,0.03224834237492465,0.05159734779987945,0.4672489082969432,0.036542608352125895
00-0024389,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,21,31,215.0,2,1.0,0.0,234.0,66.0,11.0,4.261991326462794,0,6.180015882143541,1.0912585221795748,1.1794956335069338,2.4625347267242157,0.0,33.5,54.5,6,0.17714285714285713,0.18498023715415018,0.10543130990415335,0.41369847543760585,0.16250944822373395,0.2857142857142857,0.2,0.20967741935483872,0.2241118669690098,0.1871504157218443,1.2285714285714286,0.1233254887762491
00-0024417,2019,REG,1,1,-2.0,0,0.0,0.0,0.0,0,0,-5.0,3.0,0.0,-2.624801553087309,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.08,-0.08,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000642570281124498
00-0024417,2020,REG,1,1,15.0,0,0.0,0.0,0.0,0,0,9.0,6.0,1.0,3.3933274865266867,0,1.6666666666666667,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006934812760055479
00-0024417,2021,REG,0,1,0.0,0,0.0,0.0,0.0,0,0,10.0,0.0,0.0,-2.778717302950099,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0
00-0025394,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,211,898.0,5,2.0,1.0,41.0,-25.582746157393558,0,17,23,142.0,0,1.0,1.0,-43.0,161.0,7.0,-1.1702296046502694,0,10.933333333333334,0.7676089042468353,-0.20058533404861653,1.0110036225362213,0.0,130.0,147.0,15,0.052873563218390804,-0.01297134238310709,0.12697160883280756,0.06893327092110052,0.050265486725663715,0.0,0.050359712230215826,0.045454545454545456,0.025132743362831857,0.040212389380530976,0.3264367816091954,0.14833501513622604
00-0025394,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,156,604.0,7,0.0,0.0,34.0,-12.136177927282521,0,12,18,101.0,0,0.0,0.0,-6.0,103.0,4.0,1.7225846247165464,0,10.11111111111111,0.4874459244187287,-0.016455386415895112,0.7196501161369664,0.0,112.5,124.5,16,0.030927835051546393,-0.0012045773940975708,0.054583995760466346,0.04542809066204153,0.022970206959290425,0.0,0.01818181818181818,0.016194331983805668,0.011485103479645212,0.01837616556743234,0.17353951890034364,0.08369860435098286
00-0025394,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,38,98.0,2,1.0,0.0,6.0,-9.86462577158818,0,4,4,8.0,0,0.0,0.0,-11.0,19.0,0.0,-1.2776449784869328,0,-5.083333333333333,0.1147142617730853,-0.08835515317975419,0.11022278543380003,0.0,22.6,26.6,4,0.027972027972027972,-0.01167728237791932,0.042316258351893093,0.032616216055706505,0.008791208791208791,0.0,0.0,0.0,0.004395604395604396,0.007032967032967033,0.055944055944055944,0.07897862232779097
00-0025396,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,18.0,0,0.0,0.0,2.0,0.32760189671535045,0,30,56,421.0,2,0.0,0.0,891.0,48.0,20.0,4.87945375434837,0,7.848342974625204,1.601461402360275,3.8955915004854234,5.129106153880208,0.0,55.900000000000006,85.9,15,0.10256410256410256,0.25522772844457176,0.022315202231520222,0.35802833660181127,0.09957426679280984,0.05555555555555555,0.091324200913242,0.08627450980392157,0.0775649111741827,0.09077052454535899,0.7710622710622711,0.05422911326877186
00-0025396,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,6,40.0,0,0.0,0.0,121.0,10.0,1.0,-0.6106500560417771,0,1.87039764359352,0.13662131519274376,0.25223926251327405,0.38149945654840745,0.0,4.0,7.0,3,0.046511627906976744,0.09649122807017543,0.03289473684210526,0.14696042431660547,0.04956629491945477,0.0,0.024390243902439025,0.02040816326530612,0.024783147459727387,0.039653035935563824,0.31007751937984496,0.023754581240667844
00-0025399,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,34.0,1,0.0,0.0,2.0,-5.022980611218372,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.4,9.4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09779442363712026
00-0025418,2019,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,52,82,597.0,2,0.0,0.0,738.0,201.0,34.0,10.2190500528142,0,11.150212127873774,2.2789728248988155,2.405589413097747,5.102371826516646,0.0,71.7,123.7,14,0.14909090909090908,0.15775972637879435,0.1227106227106227,0.3498441447393991,0.1675084175084175,0.13333333333333333,0.17525773195876287,0.1722488038277512,0.1504208754208754,0.16067340067340066,1.0854545454545454,0.10418070340924403
00-0025418,2020,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,24,37,239.0,1,0.0,0.0,289.0,49.0,16.0,2.1273763914359733,0,9.078855330330299,1.0635714132946437,0.9300049926679941,2.2463606148095616,0.0,29.900000000000002,53.900000000000006,11,0.09390862944162437,0.08217230594256468,0.03587115666178624,0.2066007889164883,0.07443164123326067,0.03225806451612903,0.10191082802547771,0.09042553191489362,0.05334485287469485,0.06599692588983434,0.6065989847715736,0.044532941157030256
00-0025708,2019,REG,59,91,659.0,4,0.0,8.0,65.0,2,0,630.0,287.0,35.0,6.999017375269092,0,3.0891065206570434,0.19443290724070245,5,-1.0,0,0.0,0.0,0.0,-3.8050976895028725,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,42.26,42.26,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0754023480712272
00-0025825,2019,REG,1,2,11.0,0,0.0,0.0,0.0,0,0,33.0,8.0,1.0,1.4956223342451267,0,3.6666666666666665,0.0,1,0.0,0,0.0,0.0,0.0,-2.776414760854095,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.44,0.44,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015304347826086957
00-0025825,2020,REG,0,1,0.0,0,0.0,0.0,0.0,0,0,18.0,0.0,0.0,-1.8763287150650285,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
