player_id,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh
00-0021678,2016,REG,3,4,29.0,1,0.0,0.0,0.0,0,0,60.0,10.0,3.0,3.706004136125557,0,0.48333333333333334,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.16,5.16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10311750599520385
00-0022044,2016,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,9,23,85.0,2,0.0,0.0,268.0,15.0,4.0,-2.164626367666127,0,2.308297905412223,0.6992309858163517,0.8857919386148592,1.6689008357549289,0.0,20.5,29.5,6,0.11386138613861387,0.14814814814814814,0.028517110266159697,0.2893105977264393,0.06439393939393939,0.2222222222222222,0.06349206349206349,0.08333333333333333,0.1433080808080808,0.09595959595959597,0.4207920792079208,0.05953582240161453
00-0022084,2016,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,67,95,584.0,8,0.0,0.0,546.0,231.0,41.0,28.075428572933383,0,21.812186681750635,2.668356331875066,2.302213925970724,5.614084245992105,0.0,106.4,173.4,16,0.15993265993265993,0.12350147025559828,0.1037269869779973,0.33870016610346854,0.13496648948463139,0.3333333333333333,0.1889400921658986,0.2033195020746888,0.23414991140898234,0.17463985825437178,0.9831649831649831,0.1232602112625997
00-0022127,2016,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,69,95,673.0,3,1.0,1.0,596.0,273.0,33.0,22.518397182480502,0,20.013030179142362,3.028307218998574,2.547235304420838,6.325525541592447,0.0,83.3,152.3,15,0.20430107526881722,0.1599141400590287,0.17256637168141592,0.4343829249504488,0.18387978142076503,0.125,0.1783783783783784,0.1722488038277512,0.1544398907103825,0.17210382513661202,1.4473118279569892,0.10855310049893087
00-0022127,2017,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,63,87,560.0,5,1.0,1.0,602.0,105.0,26.0,17.28372098795307,0,15.018944977623956,2.856391884118982,2.5094826845962777,6.041225705395867,0.0,84.0,147.0,16,0.17647058823529413,0.15267562769464874,0.07697947214076246,0.38684638450866016,0.1683704149128082,0.22727272727272727,0.16049382716049382,0.16847826086956522,0.1978215710927677,0.18015087738479202,1.1359026369168357,0.11416234351216177
00-0022684,2016,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,1.0,0.0,0.0,-3.66486525349319,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0022787,2016,REG,1,3,16.0,0,0.0,0.0,0.0,0,0,18.0,5.0,1.0,-0.1445904701249674,0,1.4545454545454546,0.0,2,-2.0,0,0.0,0.0,0.0,-2.4374519258271903,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.44,0.44,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001273074474856779
00-0022787,2018,REG,5,7,20.0,0,0.0,0.0,0.0,0,0,32.0,8.0,1.0,-2.4365082403528504,0,0.625,0.03395108609315561,1,0.0,0,1.0,0.0,0.0,-1.4048574350308627,0,1,1,-7.0,0,0.0,0.0,-7.0,0.0,0.0,-1.4103261010022834,0,0.0,0.022222222222222223,-0.019498607242339833,0.019684308263695452,0.0,0.09999999999999998,1.1,2,0.0136986301369863,-0.010736196319018405,0.0,0.011958988150264726,-0.012131715771230503,0.0,0.0,0.0,-0.006065857885615251,-0.009705372616984403,-0.0958904109589041,0.0054460837706703635
00-0022803,2016,REG,377,598,4027.0,26,16.0,21.0,142.0,7,4,4702.0,2011.0,190.0,-5.597733376855103,0,14.234321649970333,0.9865976468617417,21,-9.0,0,0.0,0.0,2.0,-13.667295792859854,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,224.18,224.18,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16805349405538314
00-0022803,2017,REG,352,571,3468.0,19,13.0,32.0,189.0,11,5,4171.0,1619.0,170.0,-59.335554447787956,0,13.323945624036762,0.4940236961403249,12,26.0,1,1.0,0.0,2.0,-9.737244024232591,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,187.32,187.32,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16038769778751968
00-0022803,2018,REG,380,576,4299.0,21,11.0,47.0,358.0,7,4,4229.0,2162.0,206.0,27.83334421025058,3,17.470958459985855,1.8205675942067037,15,20.0,1,0.0,0.0,5.0,6.784902483151338,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,239.96,239.96,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16529586002617622
00-0022921,2016,REG,0,1,0.0,0,0.0,0.0,0.0,0,0,22.0,0.0,0.0,-0.5623792777769268,0,0.0,0.0,2,5.0,0,0.0,0.0,0.0,-0.43102196406107396,0,107,150,1023.0,6,2.0,1.0,1150.0,358.0,59.0,30.592933922224805,0,15.850083488516113,3.7669956776112725,3.043970344244329,7.7812727573879386,0.0,136.8,243.8,16,0.23219814241486067,0.18536428110896197,0.20492272467086434,0.49658863850946056,0.2311864406779661,0.21428571428571427,0.2576419213973799,0.2529182879377432,0.22273607748184018,0.22780629539951575,1.58359133126935,0.16000525037737087
00-0022921,2017,REG,1,1,21.0,0,0.0,0.0,0.0,0,0,18.0,3.0,1.0,1.2412540030200034,0,1.1666666666666667,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,109,161,1156.0,6,1.0,1.0,1336.0,408.0,66.0,27.763743842518046,1,16.799083526144344,4.499437705626207,3.863226048823236,9.453414792615575,0.0,152.44,261.44,16,0.2692307692307692,0.2300671603237472,0.2800274536719286,0.5878998821051516,0.29052525760241266,0.2857142857142857,0.33,0.3257918552036199,0.2881197716583492,0.2895630632247873,1.9331103678929766,0.21140814775281805
00-0022921,2018,REG,1,1,32.0,1,0.0,0.0,0.0,0,0,28.0,4.0,1.0,3.088042840885464,0,1.1428571428571428,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,69,112,734.0,6,0.0,0.0,1033.0,205.0,39.0,0.6143362071169416,1,13.980574784417987,3.652458618010189,4.354660922045175,8.526950572446905,0.0,116.68,185.68,16,0.22626262626262628,0.2596129680824328,0.16308671439936356,0.5470843138598857,0.25450762829403606,0.4,0.2846715328467153,0.29605263157894735,0.32725381414701804,0.2836061026352289,1.4828282828282828,0.18928396672647202
00-0022924,2016,REG,328,509,3819.0,29,13.0,17.0,141.0,6,2,4412.0,1741.0,184.0,86.4211359282757,3,12.852041386683917,2.033112151294057,16,14.0,1,2.0,0.0,3.0,-4.134385501150973,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,252.16,252.16,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18481925591486115
00-0022924,2017,REG,361,562,4259.0,28,14.0,21.0,139.0,1,1,5002.0,2096.0,208.0,85.54563093095166,2,13.624653691082424,2.117069501337776,28,47.0,0,2.0,0.0,6.0,-4.9673454781779025,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,261.06,261.06,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1814529581850534
00-0022924,2018,REG,452,675,5129.0,34,16.0,24.0,166.0,7,2,5254.0,2802.0,248.0,142.84618901639533,4,17.546766993014014,2.58144635131704,31,98.0,3,0.0,0.0,13.0,11.136703057476552,0,1,1,-1.0,0,0.0,0.0,0.0,-1.0,0.0,-0.5752670721849427,0,0.0,0.022222222222222223,0.0,0.03333333333333333,0.0,340.86,341.86,16,0.001451378809869376,0.0,-0.0003544842254519674,0.0021770682148040637,-0.00019327406262079628,0.0,0.0,0.0,-9.663703131039814e-05,-0.00015461925009663702,-0.001451378809869376,0.19648707367259435
00-0022942,2016,REG,349,578,4386.0,33,21.0,36.0,188.0,7,5,4856.0,2020.0,214.0,51.945378468018355,0,15.40366835597621,1.8547982395773768,14,35.0,0,2.0,0.0,2.0,-3.7808269235608325,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,258.94,258.94,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18006453228004785
00-0022942,2017,REG,360,575,4515.0,28,10.0,18.0,120.0,5,1,4745.0,2144.0,216.0,117.54848241619028,0,15.894782350790793,2.1582293886095734,18,-2.0,0,3.0,0.0,1.0,-8.134279318807131,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,270.4,270.4,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1828707460910025
00-0022942,2018,REG,347,508,4308.0,32,12.0,32.0,204.0,1,1,3948.0,2119.0,213.0,137.72665280236802,5,19.299801486535493,2.67092845785958,18,7.0,0,1.0,0.0,1.0,-14.580907153040528,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,285.02,285.02,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18393845915562038
00-0022943,2017,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,61,79,522.0,4,1.0,0.0,416.0,263.0,30.0,12.207220605075356,0,29.810456072901523,2.160798393215037,1.6909504737209957,4.424862921427253,0.0,76.2,137.2,16,0.13932980599647266,0.10827693909422176,0.17463479415670652,0.29561626027008636,0.16136012364760433,0.2,0.17857142857142858,0.18085106382978725,0.18068006182380217,0.16908809891808346,0.9206349206349206,0.10824457593688362
00-0022943,2018,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,35,46,400.0,2,0.0,0.0,470.0,87.0,21.0,20.636010659122654,0,14.016095263839011,1.4251722462292564,1.9368988887366059,3.4935875914595087,0.0,52.0,87.0,13,0.10574712643678161,0.14835858585858586,0.05386996904024768,0.27730755834204107,0.11396011396011396,0.07407407407407407,0.1206896551724138,0.11442786069651742,0.09401709401709402,0.105982905982906,0.9195402298850575,0.0633879781420765
00-0022999,2016,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,18,37.0,4,0.0,0.0,12.0,4.352981295058271,0,16,20,70.0,1,0.0,0.0,15.0,50.0,5.0,0.41064947986160405,0,21.089285714285715,0.5026184764050694,0.09306352427928663,0.8190721816031047,0.0,40.7,56.7,13,0.03663003663003663,0.003996802557953637,0.02557544757033248,0.05814249699141785,0.016908212560386472,0.034482758620689655,0.023255813953488372,0.02459016393442623,0.025695485590538063,0.02042312177244711,0.1282051282051282,0.038880888706027565
00-0022999,2017,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2.0,0,0.0,0.0,1.0,0.08281067293137312,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023883448770002386
00-0023436,2016,REG,328,489,3502.0,15,8.0,28.0,140.0,5,3,3296.0,1855.0,181.0,42.13984683601021,2,16.665320984516534,1.9296670646376153,48,134.0,5,2.0,1.0,9.0,0.904860140134133,0,1,1,3.0,0,0.0,0.0,0.0,3.0,0.0,-0.34790534479543567,0,0.0,0.04,0.0,0.06,0.0,223.78,224.78,15,0.001949317738791423,0.0,0.0015321756894790602,0.0029239766081871343,0.0008049369466058492,0.0,0.0,0.0,0.0004024684733029246,0.0006439495572846793,0.005847953216374269,0.17160350566464103
00-0023436,2017,REG,341,505,4042.0,26,5.0,35.0,207.0,1,1,3877.0,1964.0,184.0,92.04293372487636,0,17.290010155225286,2.0800967050872172,60,355.0,1,2.0,0.0,19.0,9.730275725012138,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,295.18,295.18,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21172301998307247
00-0023436,2018,REG,205,328,2180.0,10,5.0,22.0,121.0,3,1,2650.0,975.0,106.0,-6.617012404721574,0,9.36852666728355,0.6978180241843718,41,168.0,1,3.0,0.0,15.0,11.927961189125199,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,138.0,138.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17440537876298562
00-0023459,2016,REG,401,610,4428.0,40,7.0,35.0,246.0,5,2,5287.0,2030.0,222.0,132.41956615379067,1,14.190815455035041,2.5902934509982276,67,369.0,4,3.0,2.0,25.0,16.998949157743606,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,380.02,380.02,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23237128531246176
00-0023459,2017,REG,154,238,1675.0,16,6.0,22.0,168.0,1,1,1643.0,870.0,85.0,23.49950614524161,0,6.736680106474269,0.7767876547995216,24,126.0,0,0.0,0.0,10.0,4.662074986372582,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,129.6,129.6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19445444724522865
00-0023459,2018,REG,372,597,4442.0,25,2.0,49.0,353.0,4,3,5241.0,2134.0,200.0,52.818098437914315,2,13.611298157500814,1.4524689174493042,43,269.0,2,2.0,0.0,20.0,21.60011717453403,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,312.58,312.58,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20340196257060308
00-0023496,2016,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,15,32,173.0,0,0.0,0.0,435.0,16.0,8.0,-5.088120840778859,0,2.1333506244406557,0.8100075556538404,1.070201148024056,1.9641521370976,0.0,17.3,32.300000000000004,5,0.15458937198067632,0.2104499274310595,0.037037037037037035,0.40024399991586207,0.1303692539562924,0.0,0.12121212121212122,0.10666666666666667,0.0651846269781462,0.10429540316503393,0.8357487922705314,0.07423922037326469
00-0023500,2016,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,263,1025.0,4,2.0,1.0,50.0,-24.409346072387304,0,38,47,277.0,4,0.0,0.0,1.0,286.0,14.0,10.145314327673987,0,-18.255555555555556,1.315025432505015,0.011525019184785906,1.9806056621868726,0.0,176.20000000000002,214.20000000000002,16,0.08061749571183534,0.00020627062706270627,0.15888888888888889,0.12109126006940317,0.0616789133823202,0.125,0.06363636363636363,0.07142857142857142,0.0933394566911601,0.07434313070585616,0.4751286449399657,0.1398592266607467
00-0023500,2017,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,261,961.0,3,3.0,0.0,49.0,-24.00169583165191,0,29,38,245.0,1,0.0,0.0,-26.0,275.0,9.0,4.851583616653631,0,5.680555555555555,1.3022527222756055,-0.12869828425598306,1.8632902844342203,0.0,144.6,173.6,16,0.07802874743326489,-0.0070690592713431215,0.16707168894289187,0.11138787373282284,0.07594544327340359,0.07692307692307693,0.060810810810810814,0.062111801242236024,0.07643426009824025,0.07614097000333826,0.5030800821355236,0.16243426839081535
00-0023500,2018,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,156,722.0,0,1.0,0.0,25.0,-3.905759742305973,0,12,16,124.0,1,0.0,0.0,21.0,115.0,8.0,6.865175573417218,0,4.266666666666666,0.5888371125442063,0.10544466138977086,0.9570669317891491,0.0,90.60000000000001,102.60000000000001,14,0.0399002493765586,0.00626865671641791,0.07273877292852625,0.06486529943797223,0.04115499502157318,0.041666666666666664,0.058823529411764705,0.05625,0.04141083084411992,0.04125732935059188,0.3092269326683292,0.09297520661157026
00-0023564,2016,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,94,438.0,2,0.0,0.0,22.0,-2.6776500830653873,0,52,71,427.0,2,0.0,0.0,35.0,407.0,19.0,1.8881518461122593,0,12.494246031746032,1.8808697339888243,0.12318779724475175,2.907536059054563,0.0,110.5,162.5,15,0.12522045855379188,0.008042279411764705,0.24681625227410553,0.1942645113600996,0.11769570011025358,0.125,0.1043956043956044,0.10606060606060606,0.1213478500551268,0.11915656008820288,0.7530864197530864,0.12934602649006624
