player_id,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh
00-0027786,2012,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,156,623.0,2,2.0,2.0,27.0,-16.16620545144542,0,18,25,106.0,0,0.0,0.0,49.0,105.0,7.0,-0.9590688302996568,0,-0.2696969696969691,0.7077594489303283,0.17712976836391323,1.1856300112502316,0.0,80.9,98.9,13,0.0536480686695279,0.011677788369876072,0.07636363636363637,0.0898143337001927,0.03299097416744476,0.0,0.043209876543209874,0.03783783783783784,0.01649548708372238,0.02639277933395581,0.22746781115879827,0.09184450511691833
00-0027789,2010,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,6,7,93.0,1,0.0,0.0,75.0,33.0,4.0,5.098042316636902,0,2.95,0.2566137566137566,0.3887020067277578,0.6570120396300654,0.0,15.3,21.3,2,0.12727272727272726,0.17942583732057416,0.1346938775510204,0.3344497607655502,0.1834319526627219,0.14285714285714285,0.14814814814814814,0.14705882352941177,0.16314454775993237,0.17531699070160608,1.690909090909091,0.10134170710819297
00-0027789,2011,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,35,51,387.0,6,0.0,0.0,448.0,97.0,20.0,7.818627584463684,0,12.37426383858258,1.3539839315931617,1.5792543727077653,3.136453958285178,0.0,74.7,109.7,13,0.10537190082644628,0.11962616822429907,0.07260479041916168,0.2537587858191087,0.12200504413619168,0.4,0.1360544217687075,0.16049382716049382,0.2610025220680958,0.17760403530895336,0.7995867768595041,0.11157672043776318
00-0027789,2012,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1.0,0,0.0,0.0,0.0,-1.263473675120622,0,2,5,22.0,0,0.0,0.0,48.0,12.0,1.0,-0.7571853921399452,0,2.111111111111111,0.16527546527546527,0.21294442615520448,0.39697429622184105,0.0,2.3000000000000003,4.300000000000001,4,0.04,0.04853387259858443,0.038834951456310676,0.09882709807886755,0.028205128205128206,0.0,0.02631578947368421,0.024390243902439025,0.014102564102564103,0.022564102564102566,0.176,0.014015645371577576
00-0027791,2010,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,29,101.0,0,0.0,0.0,5.0,-3.439020026475191,0,2,4,15.0,0,0.0,0.0,0.0,12.0,1.0,-0.7334001692943275,0,5.0,0.13416988416988418,0.0033831312386949815,0.20362301812191275,0.0,11.600000000000001,13.600000000000001,3,0.042105263157894736,0.0,0.029556650246305417,0.06315789473684211,0.02,0.0,0.038461538461538464,0.03333333333333333,0.01,0.016,0.15789473684210525,0.059336823734729496
00-0027791,2011,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,133,578.0,1,2.0,1.0,31.0,-12.272081273496537,0,29,37,216.0,0,0.0,0.0,-60.0,265.0,9.0,3.0283631915145146,0,-22.066666666666666,1.1282252510607373,-0.22212993913836243,1.5368469191942524,0.0,83.4,112.4,13,0.08390022675736962,-0.015432098765432098,0.1448087431693989,0.11350466112370874,0.051860744297719086,0.0,0.0481283422459893,0.039301310043668124,0.025930372148859543,0.04148859543817527,0.4897959183673469,0.07553763440860216
00-0027791,2012,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,71,255.0,1,1.0,0.0,12.0,-7.304909126034431,0,4,6,31.0,0,0.0,0.0,-12.0,42.0,0.0,0.45475799730047584,0,-0.6666666666666665,0.1914161220043573,-0.03745160259831702,0.26090806118771404,0.0,34.6,38.6,6,0.03125,-0.007471980074719801,0.059322033898305086,0.040897415940224155,0.020749665327978582,0.0,0.0,0.0,0.010374832663989291,0.016599732262382868,0.16145833333333334,0.06885971171685457
00-0027793,2010,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,16,19,167.0,0,0.0,0.0,113.0,111.0,10.0,8.633751073037274,0,18.280898513251454,0.5833851582073826,0.3564103617971881,1.1245649905691055,1.0,22.700000000000003,38.7,8,0.0778688524590164,0.051858650757228085,0.12922002328288706,0.15829019929430707,0.08887706226716338,0.0,0.11494252873563218,0.10416666666666667,0.04443853113358169,0.07110164981373071,0.6844262295081968,0.06065260320346049
00-0027793,2011,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,7,41.0,0,0.0,0.0,2.0,1.6797894393093884,0,69,124,1108.0,2,0.0,0.0,1566.0,338.0,57.0,50.94378099640247,0,12.254677430590604,3.6565917225768767,5.170062280264253,9.103931180050292,1.0,132.9,201.9,16,0.2300556586270872,0.3126372529446995,0.18230852211434737,0.5951932902963905,0.2557119778444496,0.09523809523809523,0.2579185520361991,0.24380165289256198,0.17547503654127242,0.22361720132317875,2.0556586270871984,0.14673818245246817
00-0027793,2012,REG,0,2,0.0,0,1.0,0.0,0.0,0,0,41.0,0.0,0.0,-3.3129435712471604,0,0.0,0.0,7,24.0,0,0.0,0.0,2.0,0.8764780147466809,0,66,106,787.0,5,2.0,1.0,1059.0,348.0,43.0,32.017921072817664,0,11.671856125968509,2.945003131854466,3.4507629309927106,6.833038749476596,0.0,107.10000000000001,173.1,13,0.2260127931769723,0.2710519580240594,0.2206721623335447,0.555860756184706,0.22765403529071448,0.19230769230769232,0.2471264367816092,0.24,0.2099808637992034,0.22058476669411006,1.6780383795309168,0.14720889886723132
00-0027795,2010,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,2.0,0,0.0,0.0,1.0,-2.0948452810989693,0,37,67,508.0,3,0.0,0.0,799.0,155.0,24.0,12.640497216193516,0,11.633017634177016,2.360266327319373,3.677712465203066,6.114798216621206,0.0,69.0,106.0,14,0.15914489311163896,0.25724404378622023,0.14567669172932332,0.4445125746964347,0.224977856510186,0.375,0.22857142857142856,0.23893805309734514,0.299988928255093,0.2549822852081488,1.2066508313539193,0.13934167630665684
00-0027796,2010,REG,54,89,477.0,0,3.0,8.0,48.0,1,0,769.0,219.0,27.0,-20.98880722665559,0,2.1281262502466145,0.03184369931309923,18,120.0,2,0.0,0.0,7.0,9.344111295999028,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,37.08,37.08,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16922234392113908
00-0027796,2011,REG,34,63,376.0,3,2.0,3.0,21.0,1,1,605.0,141.0,16.0,0.8293589195236564,0,2.0519249610537584,0.6255468878949504,22,154.0,2,0.0,0.0,9.0,9.779574103625723,0,1,5,9.0,0,0.0,0.0,63.0,0.0,0.0,-2.7644626694965293,0,1.0,0.13947654798244682,0.21131985087618935,0.3571387175870028,0.0,49.339999999999996,50.339999999999996,8,0.01818181818181818,0.02684277801448658,0.0,0.04874694968431653,0.005649717514124294,0.0,0.0,0.0,0.002824858757062147,0.004519774011299435,0.03272727272727273,0.08253541448058761
00-0027796,2012,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,-1.0,0,0.0,0.0,0.0,0.005357571877539158,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009938382031405286
