player_id,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh
00-0019596,2013,REG,380,628,4343.0,25,11.0,40.0,256.0,6,2,5304.0,2014.0,225.0,69.39238269031705,2,13.807960406621536,1.555463540646113,32,18.0,0,3.0,1.0,5.0,-10.292454625127856,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,251.52,251.52,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16476692083955666
00-0019596,2014,REG,373,582,4109.0,33,9.0,21.0,134.0,5,3,4691.0,1862.0,220.0,110.73081503496122,0,14.61368789217741,2.1115059419120663,36,57.0,0,1.0,0.0,11.0,-4.367860904574627,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,278.06,278.06,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17582709429380816
00-0019596,2015,REG,402,624,4770.0,36,7.0,38.0,225.0,5,2,4915.0,2414.0,228.0,127.53617939309689,0,17.189631811442812,1.9951222418290377,34,53.0,3,1.0,0.0,14.0,6.768190164963016,0,1,1,36.0,0,0.0,0.0,7.0,29.0,1.0,3.1290306355804205,0,5.142857142857143,0.017857142857142856,0.012259194395796848,0.035367150362772076,0.0,343.7,344.7,16,0.001589825119236884,0.0014184397163120568,0.011865793780687398,0.0035194894519049716,0.007481296758104738,0.0,0.004366812227074236,0.0037735849056603774,0.003740648379052369,0.0059850374064837905,0.057233704292527825,0.21017267450368274
00-0019714,2014,REG,1,1,10.0,0,0.0,0.0,0.0,0,0,0.0,10.0,1.0,2.7922356287017465,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004719207173194903
00-0020245,2013,REG,77,141,1215.0,5,3.0,15.0,99.0,3,1,1531.0,571.0,51.0,1.8382312890962522,0,4.904492707838957,0.5591774237028886,36,306.0,2,1.0,1.0,17.0,8.110313826648053,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,101.2,101.2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15285623659487055
00-0020245,2014,REG,64,121,604.0,3,2.0,19.0,85.0,3,1,1055.0,250.0,33.0,-48.4193069326558,0,2.916215600944716,0.04312914913277083,26,153.0,0,2.0,1.0,10.0,-2.7864831156330183,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,43.46,43.46,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07003803261780442
00-0020245,2015,REG,40,66,371.0,2,1.0,10.0,53.0,1,0,631.0,193.0,14.0,-30.644706980810334,0,3.188251788439054,0.10546482979864623,20,99.0,0,1.0,0.0,4.0,-0.004189373251989537,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,30.740000000000002,30.740000000000002,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07426914713698961
00-0020337,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,64,110,745.0,4,0.0,0.0,1219.0,178.0,44.0,24.91491437830426,0,10.475034263309713,3.743449239234338,4.719369260684245,8.918732341330479,0.0,98.5,162.5,15,0.24663677130044842,0.30429355966050925,0.11922304085733422,0.61339000467908,0.2306501547987616,0.18181818181818182,0.2682926829268293,0.25806451612903225,0.20623416830847172,0.22088376020264566,1.6704035874439462,0.13605157401205625
00-0020337,2014,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,79,134,1065.0,6,2.0,1.0,1413.0,363.0,45.0,39.161842215806765,0,13.027294122615286,3.988147050494103,5.097151875780591,9.550226888787568,0.0,140.5,219.5,16,0.24187725631768953,0.3056456846203764,0.2073101085094232,0.6073324321728354,0.2671851480180632,0.2222222222222222,0.23195876288659795,0.23076923076923078,0.2447036851201427,0.258192562858895,1.9223826714801444,0.15138557457549967
00-0020337,2015,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,46,73,670.0,3,0.0,0.0,719.0,256.0,28.0,22.4175988474965,0,6.641954664338385,1.7528595466095467,2.1353093936833463,4.124005895492662,0.0,85.00000000000001,131.0,7,0.2517241379310345,0.32198835647111507,0.267223382045929,0.6351768920734437,0.3413143148242486,0.3333333333333333,0.3181818181818182,0.31958762886597936,0.33732382407879097,0.33971811852606554,2.310344827586207,0.21090932509015972
00-0020494,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,25.0,0,0.0,0.0,1.0,1.172079466166906,0,42,78,452.0,2,1.0,1.0,641.0,182.0,28.0,-12.320109463862062,0,16.43149217664092,1.9999324784189885,1.8650212238769215,4.305413574342328,0.0,57.7,99.7,16,0.1276595744680851,0.12345916795069338,0.09875203472599023,0.29025669606268234,0.1114123736751294,0.1,0.1414141414141414,0.13761467889908258,0.1057061868375647,0.10912989894010354,0.7397708674304418,0.07312708122460355
00-0020494,2014,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,10,15,116.0,0,0.0,0.0,111.0,74.0,6.0,4.047959221818019,0,6.136363636363637,0.3989475252808794,0.5524564637648585,0.98514081255672,0.0,11.6,21.6,5,0.08287292817679558,0.09454855195911414,0.08231368186874305,0.19994823383248467,0.07972508591065292,0.0,0.10344827586206896,0.09523809523809523,0.03986254295532646,0.06378006872852233,0.6408839779005525,0.05063291139240506
00-0020498,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,5.0,0,0.0,0.0,0.0,0.19809722201898694,0,38,58,503.0,2,0.0,0.0,600.0,158.0,28.0,22.369469306814715,1,6.47271276080581,1.8508487259053836,2.038645788213141,4.203325140607274,0.0,64.80000000000001,102.80000000000001,7,0.2555066079295154,0.2786809103576405,0.23269513991163476,0.6062046401803856,0.3122284295468653,0.2,0.35,0.3333333333333333,0.25611421477343266,0.28978274363749223,2.2158590308370045,0.17075277390206633
00-0020498,2014,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,64,116,779.0,2,1.0,1.0,1124.0,273.0,40.0,-8.98855159084517,0,11.92107154663736,2.892578360022266,3.19754367837741,6.577148114897586,0.0,87.9,151.9,15,0.18831168831168832,0.2100149476831091,0.12302839116719243,0.45047949061401976,0.1670956670956671,0.05128205128205128,0.17094017094017094,0.15384615384615385,0.10918885918885918,0.14393294393294392,1.2646103896103895,0.09653147599740718
00-0020531,2013,REG,446,650,5162.0,39,12.0,37.0,244.0,6,2,5181.0,2435.0,244.0,147.93384446670268,0,16.81580293419872,2.708586996937385,35,52.0,3,0.0,0.0,6.0,1.2068995048175566,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,357.68,357.68,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2060392400834111
00-0020531,2014,REG,456,659,4952.0,33,17.0,29.0,186.0,5,3,5072.0,2173.0,258.0,103.02978814409695,0,16.102021349789666,2.474547353833903,27,68.0,1,2.0,0.0,6.0,-3.0207446456188336,0,1,1,1.0,0,0.0,0.0,0.0,1.0,0.0,-0.5436491470318288,0,0.0,0.02631578947368421,0.0,0.039473684210526314,0.0,302.98,303.98,16,0.0015174506828528073,0.0,0.0004601932811780948,0.002276176024279211,0.00020193861066235866,0.0,0.0,0.0,0.00010096930533117933,0.00016155088852988692,0.0015174506828528073,0.17890858582291594
00-0020531,2015,REG,428,627,4870.0,32,11.0,31.0,235.0,5,2,4908.0,2382.0,228.0,105.54360427458502,0,15.82960392351072,1.9792638989262912,24,14.0,1,0.0,0.0,5.0,-6.811568350363364,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,304.2,304.2,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18612334801762112
00-0020679,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,-2.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001583531274742676
00-0020679,2014,REG,145,229,1657.0,8,7.0,18.0,116.0,5,1,1807.0,809.0,81.0,-23.89881369991659,0,8.138262848815145,0.47383972003015595,10,10.0,1,2.0,0.0,1.0,-7.345118192024529,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.4523300213316048,0,0.0,0.034482758620689655,0.0,0.05172413793103448,0.0,89.28,90.28,8,0.003952569169960474,0.0,0.0,0.005928853754940711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14739110559655197
00-0020679,2015,REG,2,7,15.0,0,0.0,1.0,11.0,0,0,59.0,9.0,0.0,-6.6293511195108294,0,0.28846153846153844,-0.09177911215262947,4,-5.0,0,0.0,0.0,0.0,-2.4824962374405004,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.09999999999999998,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041335978835978823
00-0021140,2014,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,3.0,0.0,0.0,-1.009526220150292,0,0.0,0.025,0.012552301255230125,0.046286610878661094,0.0,0.0,0.0,1,0.025,0.012552301255230125,0.0,0.047541841004184106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0021206,2013,REG,149,224,1829.0,13,1.0,11.0,37.0,2,1,1769.0,835.0,90.0,82.01391675626952,1,7.98346064929799,1.5589619462140971,13,69.0,1,1.0,0.0,5.0,4.750451200874522,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,136.06,136.06,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1716065888050854
00-0021206,2014,REG,184,327,2206.0,11,14.0,36.0,235.0,9,3,3268.0,738.0,98.0,-29.44601484442695,0,7.556378597551278,0.632079288421708,25,127.0,3,1.0,1.0,10.0,1.3190884016331954,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,126.94,126.94,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1741815088229644
00-0021206,2015,REG,186,292,2109.0,12,4.0,23.0,137.0,6,4,2266.0,1014.0,96.0,15.662762937371987,2,8.200305946838347,0.7281724724378374,20,98.0,1,3.0,2.0,8.0,-0.5106071992669183,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,132.16,132.16,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17959449910311465
00-0021429,2013,REG,362,572,4274.0,24,22.0,41.0,289.0,6,3,5266.0,1756.0,204.0,12.825727478092794,0,13.539378591034886,1.7810471489029722,27,3.0,0,0.0,0.0,1.0,-13.678144523790392,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,217.26,217.26,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15861404354110997
00-0021429,2014,REG,141,224,1626.0,11,3.0,9.0,59.0,2,1,2050.0,747.0,82.0,32.81934315503189,0,4.884785826020252,0.7048782347594096,8,25.0,0,1.0,0.0,1.0,-4.405354744580109,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,103.54,103.54,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1828553263633795
00-0021429,2015,REG,342,537,4671.0,35,11.0,25.0,151.0,4,2,5765.0,1756.0,231.0,157.61754612943565,0,13.482984032806518,3.1245383199759607,25,24.0,1,2.0,0.0,4.0,-2.5482903463416733,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,309.24,309.24,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1907475943745374
00-0021488,2013,REG,1,1,30.0,0,0.0,0.0,0.0,0,0,19.0,11.0,1.0,5.5709729379741475,0,1.5789473684210527,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013686131386861313
00-0021547,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,77,113,872.0,4,2.0,2.0,804.0,366.0,49.0,30.82027946239033,0,19.348444576035554,3.3500323462561092,3.0949721441101823,7.191529020261291,0.0,107.2,184.2,16,0.20772058823529413,0.1906116642958748,0.1771539206195547,0.46407021378964103,0.1947297900848593,0.125,0.21304347826086956,0.20229007633587787,0.15986489504242965,0.18078383206788745,1.6029411764705883,0.11974101617348795
00-0021547,2014,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,69,98,821.0,12,1.0,0.0,913.0,251.0,44.0,46.40110087049275,0,23.162373647232226,2.737824628447806,2.9435031548715727,6.16718915108181,0.0,154.1,223.1,16,0.17073170731707318,0.1862885125484595,0.1302542812662169,0.4051283710143774,0.19110800744878959,0.3870967741935484,0.205607476635514,0.22857142857142856,0.28910239082116895,0.23030576079774137,1.4303135888501741,0.15709718760122243
00-0021547,2015,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,56,85,630.0,5,0.0,0.0,696.0,239.0,33.0,22.314243226265525,0,10.957601081002897,2.012525979926312,2.133249203533857,4.512063412363168,0.0,93.0,149.0,11,0.183585313174946,0.19387186629526462,0.14192399049881235,0.4304754627986307,0.19638403990024939,0.2777777777777778,0.21153846153846154,0.21839080459770116,0.2370809088390136,0.21266278747575507,1.3606911447084233,0.1488333066964999
00-0021570,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,17.0,0,0.0,0.0,12.0,5.0,0.0,1.3791675954125822,0,1.4166666666666667,0.047619047619047616,0.05309734513274336,0.10859671302149178,1.0,7.7,8.7,2,0.023809523809523808,0.023952095808383235,0.031446540880503145,0.054875962360992306,0.04292929292929293,0.0,0.0,0.0,0.021464646464646464,0.03434343434343434,0.40476190476190477,0.05349237579931136
00-0021570,2014,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,5.0,0.0,0.0,-0.3637586822733283,0,0.0,0.021739130434782608,0.009671179883945842,0.039378521570936,0.0,0.0,0.0,1,0.021739130434782608,0.009671179883945842,0.0,0.040345639559330584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0021678,2013,REG,342,535,3828.0,31,10.0,35.0,272.0,2,1,4248.0,1778.0,194.0,61.24347559387949,1,13.747582793233308,1.3908541782980446,20,38.0,0,2.0,0.0,3.0,-4.341497029990539,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,260.92,260.92,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18726494990382686
00-0021678,2014,REG,304,435,3705.0,34,9.0,29.0,215.0,4,2,3924.0,1626.0,189.0,145.6905271308002,0,14.873316444005583,3.301981397538783,26,61.0,0,3.0,1.0,4.0,-4.6217210748873185,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,266.3,266.3,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17924210809719324
00-0021678,2015,REG,83,121,884.0,5,7.0,6.0,35.0,1,1,859.0,426.0,46.0,-10.050436075268909,0,4.23886691219634,0.39826554244537615,4,13.0,0,0.0,0.0,1.0,0.7993377246893942,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,40.66,40.66,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11663798049340217
00-0021999,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,-8.0,0,0.0,0.0,0.0,-2.019482708303258,0,39,54,461.0,1,1.0,0.0,353.0,216.0,23.0,13.00435187816128,0,10.342924949446688,1.4785025577922932,1.353850943231587,3.1654494969505507,0.0,51.300000000000004,90.30000000000001,9,0.16071428571428573,0.14080574391703232,0.159174649963154,0.35371602370505445,0.18648867313915857,0.07142857142857142,0.19491525423728814,0.18181818181818182,0.128958622283865,0.16347665279704116,1.3720238095238095,0.11093638664340648
00-0022044,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,109,181,1407.0,5,0.0,0.0,2004.0,405.0,69.0,10.841439816444037,0,12.024213434789486,4.595216376033207,5.9933627856436695,11.08817851400038,0.0,170.70000000000002,279.7,16,0.2859399684044234,0.3886733902249806,0.24515738498789347,0.7398486647866196,0.33636146306478604,0.2631578947368421,0.3484848484848485,0.34101382488479265,0.29975967890081406,0.32172074939919726,2.2227488151658767,0.21336160864125955
00-0022044,2014,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,85,147,936.0,3,3.0,3.0,1358.0,389.0,49.0,-3.7571239008158237,0,12.238325414885377,4.92302741655414,5.68531249444853,11.36425987094518,0.0,105.6,190.6,15,0.31956521739130433,0.3659390999730531,0.25950633755837227,0.772099106065399,0.28337874659400547,0.13636363636363635,0.29878048780487804,0.27956989247311825,0.2098711914788209,0.25397572454793166,2.034782608695652,0.15819790508125695
00-0022044,2015,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,41,77,503.0,4,0.0,0.0,792.0,147.0,31.0,14.244345614735575,0,10.933543125936762,2.0537899763038254,2.416269142634463,4.772073364299862,0.0,74.30000000000001,115.30000000000001,16,0.12439418416801293,0.1498580889309366,0.08925318761384335,0.3064777473967687,0.1280549898167006,0.15384615384615385,0.15897435897435896,0.1583710407239819,0.14095057183142723,0.13321322262259128,0.8126009693053312,0.089054003954523
00-0022054,2013,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,2,2.0,0,0.0,0.0,-3.0,5.0,0.0,-0.7254006385337561,0,0.0,0.08333333333333333,-0.011278195488721804,0.11710526315789474,0.0,0.2,2.2,1,0.08333333333333333,-0.011278195488721804,0.08064516129032258,0.11597744360902255,0.011627906976744186,0.0,0.0,0.0,0.005813953488372093,0.009302325581395349,0.08333333333333333,0.0311262026032824
00-0022055,2013,REG,16,24,139.0,0,1.0,4.0,25.0,0,0,126.0,54.0,7.0,-12.09124995075884,0,3.4827586206896552,0.21780927157110785,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.5600000000000005,3.5600000000000005,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023854194585901906
