season,week,gameday,weekday,gametime,home_team,away_team,location
2013,5,2013-10-06,Sunday,13:00,MIA,BAL,Home
2013,5,2013-10-06,Sunday,13:00,NYG,PHI,Home
2013,5,2013-10-06,Sunday,13:00,STL,JAX,Home
2013,5,2013-10-06,Sunday,13:00,TEN,KC,Home
2013,5,2013-10-06,Sunday,16:05,ARI,CAR,Home
2013,5,2013-10-06,Sunday,16:25,DAL,DEN,Home
2013,5,2013-10-06,Sunday,20:30,SF,HOU,Home
2013,5,2013-10-06,Sunday,23:30,OAK,SD,Home
2013,5,2013-10-07,Monday,20:30,ATL,NYJ,Home
2013,6,2013-10-10,Thursday,20:25,CHI,NYG,Home
2013,6,2013-10-13,Sunday,13:00,BAL,GB,Home
2013,6,2013-10-13,Sunday,13:00,BUF,CIN,Home
2013,6,2013-10-13,Sunday,13:00,CLE,DET,Home
2013,6,2013-10-13,Sunday,13:00,HOU,STL,Home
2013,6,2013-10-13,Sunday,13:00,KC,OAK,Home
2013,6,2013-10-13,Sunday,13:00,MIN,CAR,Home
2013,6,2013-10-13,Sunday,13:00,NYJ,PIT,Home
2013,6,2013-10-13,Sunday,13:00,TB,PHI,Home
2013,6,2013-10-13,Sunday,16:05,DEN,JAX,Home
2013,6,2013-10-13,Sunday,16:05,SEA,TEN,Home
2013,6,2013-10-13,Sunday,16:25,NE,NO,Home
2013,6,2013-10-13,Sunday,16:25,SF,ARI,Home
2013,6,2013-10-13,Sunday,20:30,DAL,WAS,Home
2013,6,2013-10-14,Monday,20:30,SD,IND,Home
2013,7,2013-10-17,Thursday,20:25,ARI,SEA,Home
2013,7,2013-10-20,Sunday,13:00,ATL,TB,Home
2013,7,2013-10-20,Sunday,13:00,CAR,STL,Home
2013,7,2013-10-20,Sunday,13:00,DET,CIN,Home
2013,7,2013-10-20,Sunday,13:00,JAX,SD,Home
2013,7,2013-10-20,Sunday,13:00,MIA,BUF,Home
2013,7,2013-10-20,Sunday,13:00,NYJ,NE,Home
2013,7,2013-10-20,Sunday,13:00,PHI,DAL,Home
2013,7,2013-10-20,Sunday,13:00,WAS,CHI,Home
2013,7,2013-10-20,Sunday,16:05,TEN,SF,Home
2013,7,2013-10-20,Sunday,16:25,GB,CLE,Home
2013,7,2013-10-20,Sunday,16:25,KC,HOU,Home
2013,7,2013-10-20,Sunday,16:25,PIT,BAL,Home
2013,7,2013-10-20,Sunday,20:30,IND,DEN,Home
2013,7,2013-10-21,Monday,20:30,NYG,MIN,Home
2013,8,2013-10-24,Thursday,20:25,TB,CAR,Home
2013,8,2013-10-27,Sunday,13:00,DET,DAL,Home
2013,8,2013-10-27,Sunday,13:00,JAX,SF,Neutral
2013,8,2013-10-27,Sunday,13:00,KC,CLE,Home
2013,8,2013-10-27,Sunday,13:00,NE,MIA,Home
2013,8,2013-10-27,Sunday,13:00,NO,BUF,Home
2013,8,2013-10-27,Sunday,13:00,PHI,NYG,Home
2013,8,2013-10-27,Sunday,16:05,CIN,NYJ,Home
2013,8,2013-10-27,Sunday,16:05,OAK,PIT,Home
2013,8,2013-10-27,Sunday,16:25,ARI,ATL,Home
2013,8,2013-10-27,Sunday,16:25,DEN,WAS,Home
2013,8,2013-10-27,Sunday,20:30,MIN,GB,Home
2013,8,2013-10-28,Monday,20:30,STL,SEA,Home
2013,9,2013-10-31,Thursday,20:25,MIA,CIN,Home
2013,9,2013-11-03,Sunday,13:00,BUF,KC,Home
2013,9,2013-11-03,Sunday,13:00,CAR,ATL,Home
2013,9,2013-11-03,Sunday,13:00,DAL,MIN,Home
2013,9,2013-11-03,Sunday,13:00,NYJ,NO,Home
2013,9,2013-11-03,Sunday,13:00,STL,TEN,Home
2013,9,2013-11-03,Sunday,13:00,WAS,SD,Home
2013,9,2013-11-03,Sunday,16:05,OAK,PHI,Home
2013,9,2013-11-03,Sunday,16:05,SEA,TB,Home
2013,9,2013-11-03,Sunday,16:25,CLE,BAL,Home
2013,9,2013-11-03,Sunday,16:25,NE,PIT,Home
2013,9,2013-11-03,Sunday,20:30,HOU,IND,Home
2013,9,2013-11-04,Monday,20:30,GB,CHI,Home
2013,10,2013-11-07,Thursday,20:25,MIN,WAS,Home
2013,10,2013-11-10,Sunday,13:00,ATL,SEA,Home
2013,10,2013-11-10,Sunday,13:00,BAL,CIN,Home
2013,10,2013-11-10,Sunday,13:00,CHI,DET,Home
2013,10,2013-11-10,Sunday,13:00,GB,PHI,Home
2013,10,2013-11-10,Sunday,13:00,IND,STL,Home
2013,10,2013-11-10,Sunday,13:00,NYG,OAK,Home
2013,10,2013-11-10,Sunday,13:00,PIT,BUF,Home
2013,10,2013-11-10,Sunday,13:00,TEN,JAX,Home
2013,10,2013-11-10,Sunday,16:05,SF,CAR,Home
2013,10,2013-11-10,Sunday,16:25,ARI,HOU,Home
2013,10,2013-11-10,Sunday,16:25,SD,DEN,Home
2013,10,2013-11-10,Sunday,20:30,NO,DAL,Home
2013,10,2013-11-11,Monday,20:30,TB,MIA,Home
2013,11,2013-11-14,Thursday,20:25,TEN,IND,Home
2013,11,2013-11-17,Sunday,13:00,BUF,NYJ,Home
2013,11,2013-11-17,Sunday,13:00,CHI,BAL,Home
2013,11,2013-11-17,Sunday,13:00,CIN,CLE,Home
2013,11,2013-11-17,Sunday,13:00,HOU,OAK,Home
2013,11,2013-11-17,Sunday,13:00,JAX,ARI,Home
2013,11,2013-11-17,Sunday,13:00,PHI,WAS,Home
2013,11,2013-11-17,Sunday,13:00,PIT,DET,Home
2013,11,2013-11-17,Sunday,13:00,TB,ATL,Home
2013,11,2013-11-17,Sunday,16:05,MIA,SD,Home
2013,11,2013-11-17,Sunday,16:25,NO,SF,Home
2013,11,2013-11-17,Sunday,16:25,NYG,GB,Home
2013,11,2013-11-17,Sunday,16:25,SEA,MIN,Home
2013,11,2013-11-17,Sunday,20:30,DEN,KC,Home
2013,11,2013-11-18,Monday,20:30,CAR,NE,Home
2013,12,2013-11-21,Thursday,20:25,ATL,NO,Home
2013,12,2013-11-24,Sunday,13:00,BAL,NYJ,Home
2013,12,2013-11-24,Sunday,13:00,CLE,PIT,Home
2013,12,2013-11-24,Sunday,13:00,DET,TB,Home
2013,12,2013-11-24,Sunday,13:00,GB,MIN,Home
2013,12,2013-11-24,Sunday,13:00,HOU,JAX,Home
2013,12,2013-11-24,Sunday,13:00,KC,SD,Home
2013,12,2013-11-24,Sunday,13:00,MIA,CAR,Home
2013,12,2013-11-24,Sunday,13:00,STL,CHI,Home
2013,12,2013-11-24,Sunday,16:05,ARI,IND,Home
2013,12,2013-11-24,Sunday,16:05,OAK,TEN,Home
2013,12,2013-11-24,Sunday,16:25,NYG,DAL,Home
2013,12,2013-11-24,Sunday,20:30,NE,DEN,Home
2013,12,2013-11-25,Monday,20:30,WAS,SF,Home
2013,13,2013-11-28,Thursday,12:30,DET,GB,Home
2013,13,2013-11-28,Thursday,16:30,DAL,OAK,Home
2013,13,2013-11-28,Thursday,20:30,BAL,PIT,Home
2013,13,2013-12-01,Sunday,13:00,CAR,TB,Home
2013,13,2013-12-01,Sunday,13:00,CLE,JAX,Home
2013,13,2013-12-01,Sunday,13:00,HOU,NE,Home
2013,13,2013-12-01,Sunday,13:00,IND,TEN,Home
2013,13,2013-12-01,Sunday,13:00,MIN,CHI,Home
2013,13,2013-12-01,Sunday,13:00,NYJ,MIA,Home
2013,13,2013-12-01,Sunday,13:00,PHI,ARI,Home
2013,13,2013-12-01,Sunday,16:05,BUF,ATL,Neutral
2013,13,2013-12-01,Sunday,16:05,SF,STL,Home
2013,13,2013-12-01,Sunday,16:25,KC,DEN,Home
2013,13,2013-12-01,Sunday,16:25,SD,CIN,Home
2013,13,2013-12-01,Sunday,20:30,WAS,NYG,Home
2013,13,2013-12-02,Monday,20:30,SEA,NO,Home
2013,14,2013-12-05,Thursday,20:25,JAX,HOU,Home
2013,14,2013-12-08,Sunday,13:00,BAL,MIN,Home
2013,14,2013-12-08,Sunday,13:00,CIN,IND,Home
2013,14,2013-12-08,Sunday,13:00,GB,ATL,Home
2013,14,2013-12-08,Sunday,13:00,NE,CLE,Home
2013,14,2013-12-08,Sunday,13:00,NYJ,OAK,Home
2013,14,2013-12-08,Sunday,13:00,PHI,DET,Home
2013,14,2013-12-08,Sunday,13:00,PIT,MIA,Home
2013,14,2013-12-08,Sunday,13:00,TB,BUF,Home
2013,14,2013-12-08,Sunday,13:00,WAS,KC,Home
2013,14,2013-12-08,Sunday,16:05,DEN,TEN,Home
2013,14,2013-12-08,Sunday,16:25,ARI,STL,Home
2013,14,2013-12-08,Sunday,16:25,SD,NYG,Home
2013,14,2013-12-08,Sunday,16:25,SF,SEA,Home
2013,14,2013-12-08,Sunday,20:30,NO,CAR,Home
2013,14,2013-12-09,Monday,20:30,CHI,DAL,Home
2013,15,2013-12-12,Thursday,20:25,DEN,SD,Home
2013,15,2013-12-15,Sunday,13:00,ATL,WAS,Home
2013,15,2013-12-15,Sunday,13:00,CLE,CHI,Home
2013,15,2013-12-15,Sunday,13:00,IND,HOU,Home
2013,15,2013-12-15,Sunday,13:00,JAX,BUF,Home
2013,15,2013-12-15,Sunday,13:00,MIA,NE,Home
2013,15,2013-12-15,Sunday,13:00,MIN,PHI,Home
2013,15,2013-12-15,Sunday,13:00,NYG,SEA,Home
2013,15,2013-12-15,Sunday,13:00,TB,SF,Home
2013,15,2013-12-15,Sunday,16:05,CAR,NYJ,Home
2013,15,2013-12-15,Sunday,16:05,OAK,KC,Home
2013,15,2013-12-15,Sunday,16:25,DAL,GB,Home
2013,15,2013-12-15,Sunday,16:25,STL,NO,Home
2013,15,2013-12-15,Sunday,16:25,TEN,ARI,Home
2013,15,2013-12-15,Sunday,20:30,PIT,CIN,Home
2013,15,2013-12-16,Monday,20:30,DET,BAL,Home
2013,16,2013-12-22,Sunday,13:00,BUF,MIA,Home
2013,16,2013-12-22,Sunday,13:00,CAR,NO,Home
2013,16,2013-12-22,Sunday,13:00,CIN,MIN,Home
2013,16,2013-12-22,Sunday,13:00,HOU,DEN,Home
2013,16,2013-12-22,Sunday,13:00,JAX,TEN,Home
2013,16,2013-12-22,Sunday,13:00,KC,IND,Home
2013,16,2013-12-22,Sunday,13:00,NYJ,CLE,Home
2013,16,2013-12-22,Sunday,13:00,STL,TB,Home
2013,16,2013-12-22,Sunday,13:00,WAS,DAL,Home
2013,16,2013-12-22,Sunday,16:05,DET,NYG,Home
2013,16,2013-12-22,Sunday,16:05,SEA,ARI,Home
2013,16,2013-12-22,Sunday,16:25,BAL,NE,Home
2013,16,2013-12-22,Sunday,16:25,GB,PIT,Home
2013,16,2013-12-22,Sunday,16:25,SD,OAK,Home
2013,16,2013-12-22,Sunday,20:30,PHI,CHI,Home
2013,16,2013-12-23,Monday,20:30,SF,ATL,Home
2013,17,2013-12-29,Sunday,13:00,ATL,CAR,Home
2013,17,2013-12-29,Sunday,13:00,CIN,BAL,Home
2013,17,2013-12-29,Sunday,13:00,IND,JAX,Home
2013,17,2013-12-29,Sunday,13:00,MIA,NYJ,Home
2013,17,2013-12-29,Sunday,13:00,MIN,DET,Home
2013,17,2013-12-29,Sunday,13:00,NYG,WAS,Home
2013,17,2013-12-29,Sunday,13:00,PIT,CLE,Home
2013,17,2013-12-29,Sunday,13:00,TEN,HOU,Home
2013,17,2013-12-29,Sunday,16:25,ARI,SF,Home
2013,17,2013-12-29,Sunday,16:25,CHI,GB,Home
2013,17,2013-12-29,Sunday,16:25,NE,BUF,Home
2013,17,2013-12-29,Sunday,16:25,NO,TB,Home
2013,17,2013-12-29,Sunday,16:25,OAK,DEN,Home
2013,17,2013-12-29,Sunday,16:25,SD,KC,Home
2013,17,2013-12-29,Sunday,16:25,SEA,STL,Home
2013,17,2013-12-29,Sunday,20:30,DAL,PHI,Home
2013,18,2014-01-04,Saturday,16:35,IND,KC,Home
2013,18,2014-01-04,Saturday,20:10,PHI,NO,Home
2013,18,2014-01-05,Sunday,13:05,CIN,SD,Home
2013,18,2014-01-05,Sunday,16:40,GB,SF,Home
2013,19,2014-01-11,Saturday,16:35,SEA,NO,Home
2013,19,2014-01-11,Saturday,20:15,NE,IND,Home
2013,19,2014-01-12,Sunday,13:05,CAR,SF,Home
2013,19,2014-01-12,Sunday,16:40,DEN,SD,Home
2013,20,2014-01-19,Sunday,15:00,DEN,NE,Home
2013,20,2014-01-19,Sunday,18:30,SEA,SF,Home
2013,21,2014-02-02,Sunday,18:25,DEN,SEA,Neutral
2014,1,2014-09-04,Thursday,20:30,SEA,GB,Home
2014,1,2014-09-07,Sunday,13:00,ATL,NO,Home
2014,1,2014-09-07,Sunday,13:00,BAL,CIN,Home
2014,1,2014-09-07,Sunday,13:00,CHI,BUF,Home
2014,1,2014-09-07,Sunday,13:00,HOU,WAS,Home
2014,1,2014-09-07,Sunday,13:00,KC,TEN,Home
2014,1,2014-09-07,Sunday,13:00,MIA,NE,Home
2014,1,2014-09-07,Sunday,13:00,NYJ,OAK,Home
2014,1,2014-09-07,Sunday,13:00,PHI,JAX,Home
2014,1,2014-09-07,Sunday,13:00,PIT,CLE,Home
2014,1,2014-09-07,Sunday,13:00,STL,MIN,Home
2014,1,2014-09-07,Sunday,16:25,DAL,SF,Home
2014,1,2014-09-07,Sunday,16:25,TB,CAR,Home
2014,1,2014-09-07,Sunday,20:30,DEN,IND,Home
2014,1,2014-09-08,Monday,19:10,DET,NYG,Home
2014,1,2014-09-08,Monday,21:20,ARI,SD,Home
2014,2,2014-09-11,Thursday,20:25,BAL,PIT,Home
2014,2,2014-09-14,Sunday,13:00,BUF,MIA,Home
2014,2,2014-09-14,Sunday,13:00,CAR,DET,Home
2014,2,2014-09-14,Sunday,13:00,CIN,ATL,Home
2014,2,2014-09-14,Sunday,13:00,CLE,NO,Home
2014,2,2014-09-14,Sunday,13:00,MIN,NE,Home
2014,2,2014-09-14,Sunday,13:00,NYG,ARI,Home
2014,2,2014-09-14,Sunday,13:00,TEN,DAL,Home
2014,2,2014-09-14,Sunday,13:00,WAS,JAX,Home
2014,2,2014-09-14,Sunday,16:05,SD,SEA,Home
2014,2,2014-09-14,Sunday,16:05,TB,STL,Home
2014,2,2014-09-14,Sunday,16:25,DEN,KC,Home
2014,2,2014-09-14,Sunday,16:25,GB,NYJ,Home
2014,2,2014-09-14,Sunday,16:25,OAK,HOU,Home
2014,2,2014-09-14,Sunday,20:30,SF,CHI,Home
2014,2,2014-09-15,Monday,20:30,IND,PHI,Home
2014,3,2014-09-18,Thursday,20:25,ATL,TB,Home
2014,3,2014-09-21,Sunday,13:00,BUF,SD,Home
2014,3,2014-09-21,Sunday,13:00,CIN,TEN,Home
2014,3,2014-09-21,Sunday,13:00,CLE,BAL,Home
2014,3,2014-09-21,Sunday,13:00,DET,GB,Home
2014,3,2014-09-21,Sunday,13:00,JAX,IND,Home
2014,3,2014-09-21,Sunday,13:00,NE,OAK,Home
2014,3,2014-09-21,Sunday,13:00,NO,MIN,Home
2014,3,2014-09-21,Sunday,13:00,NYG,HOU,Home
2014,3,2014-09-21,Sunday,13:00,PHI,WAS,Home
2014,3,2014-09-21,Sunday,13:00,STL,DAL,Home
2014,3,2014-09-21,Sunday,16:05,ARI,SF,Home
2014,3,2014-09-21,Sunday,16:25,MIA,KC,Home
2014,3,2014-09-21,Sunday,16:25,SEA,DEN,Home
2014,3,2014-09-21,Sunday,20:30,CAR,PIT,Home
2014,3,2014-09-22,Monday,20:30,NYJ,CHI,Home
2014,4,2014-09-25,Thursday,20:25,WAS,NYG,Home
2014,4,2014-09-28,Sunday,13:00,BAL,CAR,Home
2014,4,2014-09-28,Sunday,13:00,CHI,GB,Home
2014,4,2014-09-28,Sunday,13:00,HOU,BUF,Home
2014,4,2014-09-28,Sunday,13:00,IND,TEN,Home
2014,4,2014-09-28,Sunday,13:00,NYJ,DET,Home
2014,4,2014-09-28,Sunday,13:00,OAK,MIA,Neutral
2014,4,2014-09-28,Sunday,13:00,PIT,TB,Home
2014,4,2014-09-28,Sunday,16:05,SD,JAX,Home
2014,4,2014-09-28,Sunday,16:25,MIN,ATL,Home
2014,4,2014-09-28,Sunday,16:25,SF,PHI,Home
2014,4,2014-09-28,Sunday,20:30,DAL,NO,Home
2014,4,2014-09-29,Monday,20:30,KC,NE,Home
2014,5,2014-10-02,Thursday,20:25,GB,MIN,Home
2014,5,2014-10-05,Sunday,13:00,CAR,CHI,Home
2014,5,2014-10-05,Sunday,13:00,DAL,HOU,Home
2014,5,2014-10-05,Sunday,13:00,DET,BUF,Home
2014,5,2014-10-05,Sunday,13:00,IND,BAL,Home
2014,5,2014-10-05,Sunday,13:00,JAX,PIT,Home
2014,5,2014-10-05,Sunday,13:00,NO,TB,Home
2014,5,2014-10-05,Sunday,13:00,NYG,ATL,Home
2014,5,2014-10-05,Sunday,13:00,PHI,STL,Home
2014,5,2014-10-05,Sunday,13:00,TEN,CLE,Home
2014,5,2014-10-05,Sunday,16:05,DEN,ARI,Home
2014,5,2014-10-05,Sunday,16:25,SD,NYJ,Home
2014,5,2014-10-05,Sunday,16:25,SF,KC,Home
2014,5,2014-10-05,Sunday,20:30,NE,CIN,Home
2014,5,2014-10-06,Monday,20:30,WAS,SEA,Home
2014,6,2014-10-09,Thursday,20:25,HOU,IND,Home
2014,6,2014-10-12,Sunday,13:00,BUF,NE,Home
2014,6,2014-10-12,Sunday,13:00,CIN,CAR,Home
2014,6,2014-10-12,Sunday,13:00,CLE,PIT,Home
2014,6,2014-10-12,Sunday,13:00,MIA,GB,Home
2014,6,2014-10-12,Sunday,13:00,MIN,DET,Home
2014,6,2014-10-12,Sunday,13:00,NYJ,DEN,Home
2014,6,2014-10-12,Sunday,13:00,TB,BAL,Home
2014,6,2014-10-12,Sunday,13:00,TEN,JAX,Home
2014,6,2014-10-12,Sunday,16:05,OAK,SD,Home
2014,6,2014-10-12,Sunday,16:25,ARI,WAS,Home
2014,6,2014-10-12,Sunday,16:25,ATL,CHI,Home
2014,6,2014-10-12,Sunday,16:25,SEA,DAL,Home
2014,6,2014-10-12,Sunday,20:30,PHI,NYG,Home
2014,6,2014-10-13,Monday,20:30,STL,SF,Home
2014,7,2014-10-16,Thursday,20:25,NE,NYJ,Home
2014,7,2014-10-19,Sunday,13:00,BAL,ATL,Home
2014,7,2014-10-19,Sunday,13:00,BUF,MIN,Home
2014,7,2014-10-19,Sunday,13:00,CHI,MIA,Home
2014,7,2014-10-19,Sunday,13:00,DET,NO,Home
2014,7,2014-10-19,Sunday,13:00,GB,CAR,Home
2014,7,2014-10-19,Sunday,13:00,IND,CIN,Home
2014,7,2014-10-19,Sunday,13:00,JAX,CLE,Home
2014,7,2014-10-19,Sunday,13:00,STL,SEA,Home
2014,7,2014-10-19,Sunday,13:00,WAS,TEN,Home
2014,7,2014-10-19,Sunday,16:05,SD,KC,Home
2014,7,2014-10-19,Sunday,16:25,DAL,NYG,Home
2014,7,2014-10-19,Sunday,16:25,OAK,ARI,Home
2014,7,2014-10-19,Sunday,20:30,DEN,SF,Home
2014,7,2014-10-20,Monday,20:30,PIT,HOU,Home
2014,8,2014-10-23,Thursday,20:25,DEN,SD,Home
2014,8,2014-10-26,Sunday,09:30,ATL,DET,Neutral
2014,8,2014-10-26,Sunday,13:00,CAR,SEA,Home
2014,8,2014-10-26,Sunday,13:00,CIN,BAL,Home
2014,8,2014-10-26,Sunday,13:00,JAX,MIA,Home
2014,8,2014-10-26,Sunday,13:00,KC,STL,Home
2014,8,2014-10-26,Sunday,13:00,NE,CHI,Home
2014,8,2014-10-26,Sunday,13:00,NYJ,BUF,Home
2014,8,2014-10-26,Sunday,13:00,TB,MIN,Home
2014,8,2014-10-26,Sunday,13:00,TEN,HOU,Home
2014,8,2014-10-26,Sunday,16:05,ARI,PHI,Home
2014,8,2014-10-26,Sunday,16:25,CLE,OAK,Home
2014,8,2014-10-26,Sunday,16:25,PIT,IND,Home
2014,8,2014-10-26,Sunday,20:30,NO,GB,Home
2014,8,2014-10-27,Monday,20:30,DAL,WAS,Home
2014,9,2014-10-30,Thursday,20:25,CAR,NO,Home
2014,9,2014-11-02,Sunday,13:00,CIN,JAX,Home
2014,9,2014-11-02,Sunday,13:00,CLE,TB,Home
2014,9,2014-11-02,Sunday,13:00,DAL,ARI,Home
2014,9,2014-11-02,Sunday,13:00,HOU,PHI,Home
2014,9,2014-11-02,Sunday,13:00,KC,NYJ,Home
2014,9,2014-11-02,Sunday,13:00,MIA,SD,Home
2014,9,2014-11-02,Sunday,13:00,MIN,WAS,Home
2014,9,2014-11-02,Sunday,16:05,SF,STL,Home
2014,9,2014-11-02,Sunday,16:25,NE,DEN,Home
2014,9,2014-11-02,Sunday,16:25,SEA,OAK,Home
2014,9,2014-11-02,Sunday,20:30,PIT,BAL,Home
2014,9,2014-11-03,Monday,20:30,NYG,IND,Home
2014,10,2014-11-06,Thursday,20:25,CIN,CLE,Home
2014,10,2014-11-09,Sunday,13:00,BAL,TEN,Home
2014,10,2014-11-09,Sunday,13:00,BUF,KC,Home
2014,10,2014-11-09,Sunday,13:00,DET,MIA,Home
2014,10,2014-11-09,Sunday,13:00,JAX,DAL,Neutral
2014,10,2014-11-09,Sunday,13:00,NO,SF,Home
2014,10,2014-11-09,Sunday,13:00,NYJ,PIT,Home
2014,10,2014-11-09,Sunday,13:00,TB,ATL,Home
2014,10,2014-11-09,Sunday,16:05,OAK,DEN,Home
2014,10,2014-11-09,Sunday,16:25,ARI,STL,Home
2014,10,2014-11-09,Sunday,16:25,SEA,NYG,Home
2014,10,2014-11-09,Sunday,20:30,GB,CHI,Home
2014,10,2014-11-10,Monday,20:30,PHI,CAR,Home
2014,11,2014-11-13,Thursday,20:25,MIA,BUF,Home
2014,11,2014-11-16,Sunday,13:00,CAR,ATL,Home
2014,11,2014-11-16,Sunday,13:00,CHI,MIN,Home
2014,11,2014-11-16,Sunday,13:00,CLE,HOU,Home
2014,11,2014-11-16,Sunday,13:00,KC,SEA,Home
2014,11,2014-11-16,Sunday,13:00,NO,CIN,Home
2014,11,2014-11-16,Sunday,13:00,NYG,SF,Home
2014,11,2014-11-16,Sunday,13:00,STL,DEN,Home
2014,11,2014-11-16,Sunday,13:00,WAS,TB,Home
2014,11,2014-11-16,Sunday,16:05,SD,OAK,Home
2014,11,2014-11-16,Sunday,16:25,ARI,DET,Home
2014,11,2014-11-16,Sunday,16:25,GB,PHI,Home
2014,11,2014-11-16,Sunday,20:30,IND,NE,Home
2014,11,2014-11-17,Monday,20:30,TEN,PIT,Home
2014,12,2014-11-20,Thursday,20:25,OAK,KC,Home
2014,12,2014-11-23,Sunday,13:00,ATL,CLE,Home
2014,12,2014-11-23,Sunday,13:00,CHI,TB,Home
2014,12,2014-11-23,Sunday,13:00,HOU,CIN,Home
2014,12,2014-11-23,Sunday,13:00,IND,JAX,Home
2014,12,2014-11-23,Sunday,13:00,MIN,GB,Home
2014,12,2014-11-23,Sunday,13:00,NE,DET,Home
2014,12,2014-11-23,Sunday,13:00,PHI,TEN,Home
2014,12,2014-11-23,Sunday,16:05,SD,STL,Home
2014,12,2014-11-23,Sunday,16:05,SEA,ARI,Home
2014,12,2014-11-23,Sunday,16:25,DEN,MIA,Home
2014,12,2014-11-23,Sunday,16:25,SF,WAS,Home
2014,12,2014-11-23,Sunday,20:30,NYG,DAL,Home
2014,12,2014-11-24,Monday,19:00,BUF,NYJ,Neutral
2014,12,2014-11-24,Monday,20:30,NO,BAL,Home
2014,13,2014-11-27,Thursday,12:30,DET,CHI,Home
